Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Cluster,PCA1,PCA2
2373,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,26.0,1997.0,4,2,181,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.8,5,6,2,0.0,0.0,0.0,0.0,0.0,0.03,0.35,0.38,0.03,0.38,1,-1.6357396013984247,-1.885187102469484
2374,Keven Schlotterbeck,de GER,DF,Augsburg,de Bundesliga,27.0,1997.0,18,15,1297,14.4,3,1,4,3,0,0,4,1,0.8,0.8,0.6,1.4,3,59,2,0.21,0.07,0.28,0.21,0.28,0.05,0.04,0.1,0.05,0.1,1,-0.4208642292122985,0.2604035093369278
2375,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,24.0,1999.0,23,23,1982,22.0,0,4,4,0,0,0,7,2,1.3,1.3,2.1,3.4,37,195,14,0.0,0.18,0.18,0.0,0.18,0.06,0.09,0.15,0.06,0.15,2,0.7124464205036761,2.343184431627107
2376,Jeffrey Schlupp,gh GHA,"MF,DF",Crystal Palace,eng Premier League,31.0,1992.0,12,0,103,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,4,5,9,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.28,0.14,0.28,1,-1.7651079157212115,-1.5680316065052493
2377,Romano Schmid,at AUT,MF,Werder Bremen,de Bundesliga,24.0,2000.0,32,32,2834,31.5,5,4,9,4,1,1,4,0,4.3,3.5,6.2,9.7,107,279,201,0.16,0.13,0.29,0.13,0.25,0.14,0.2,0.33,0.11,0.31,2,4.556002527993235,3.9347257952230876
2378,Niklas Schmidt,de GER,MF,Toulouse,fr Ligue 1,26.0,1998.0,9,2,205,2.3,0,1,1,0,0,0,0,0,0.1,0.1,0.7,0.8,2,23,1,0.0,0.44,0.44,0.0,0.44,0.03,0.31,0.34,0.03,0.34,1,-0.4644971832971507,-1.9418684525063965
2379,Jan Schöppner,de GER,MF,Heidenheim,de Bundesliga,25.0,1999.0,33,32,2681,29.8,4,3,7,4,0,0,8,0,3.9,3.9,3.4,7.3,35,107,48,0.13,0.1,0.23,0.13,0.23,0.13,0.12,0.25,0.13,0.25,2,1.9417551072748598,2.3593875946273726
2380,Marvin Schulz,de GER,"MF,DF",Holstein Kiel,de Bundesliga,29.0,1995.0,12,3,306,3.4,0,0,0,0,0,0,3,0,0.0,0.0,0.7,0.7,5,11,2,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.2,0.01,0.2,1,-2.024234130456973,-0.9026285243228103
2381,Alexander Schwolow,de GER,GK,Union Berlin,de Bundesliga,32.0,1992.0,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.823865923277621,-0.2399915787148751
2382,Léo Scienza,br BRA,"FW,MF",Heidenheim,de Bundesliga,25.0,1998.0,25,13,1153,12.8,3,3,6,3,0,0,1,0,2.0,2.0,3.7,5.8,70,30,90,0.23,0.23,0.47,0.23,0.47,0.16,0.29,0.45,0.16,0.45,0,2.5182394675096877,-0.6871344417597604
2383,Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,20.0,2003.0,20,8,755,8.4,0,0,0,0,0,0,3,0,0.7,0.7,0.9,1.6,15,52,33,0.0,0.0,0.0,0.0,0.0,0.09,0.11,0.19,0.09,0.19,1,-1.181331864404093,-0.17509838715397266
2384,Simone Scuffet,it ITA,GK,Cagliari,it Serie A,28.0,1996.0,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.2962966345489924,0.535970874964516
2385,Simone Scuffet,it ITA,GK,Napoli,it Serie A,28.0,1996.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.2555353551261614,-0.9692411108555272
2386,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,fr Ligue 1,21.0,2003.0,13,1,190,2.1,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,6,3,10,0.0,0.0,0.0,0.0,0.0,0.35,0.01,0.35,0.35,0.35,1,-1.3258974381589737,-2.24839525913051
2387,Aleksandar Sedlar,rs SRB,DF,Alavés,es La Liga,32.0,1991.0,9,7,594,6.6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.6439844782466246,-0.003225865052971837
2388,Jacopo Seghetti,it ITA,GK,Empoli,it Serie A,19.0,2005.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.327505276244282,-1.1989163214657041
2389,Alidu Seidu,gh GHA,DF,Rennes,fr Ligue 1,24.0,2000.0,11,10,803,8.9,0,0,0,0,0,0,4,0,0.1,0.1,0.3,0.4,23,41,17,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05,1,-1.9364828968508383,0.28874716247310056
2390,Nicolas Seiwald,at AUT,"MF,DF",RB Leipzig,de Bundesliga,23.0,2001.0,30,20,2084,23.2,0,0,0,0,0,0,2,0,0.2,0.2,1.7,2.0,17,140,30,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.08,0.01,0.08,2,-0.24556670710372577,2.497073185054439
2391,Hiroki Sekine,jp JPN,DF,Reims,fr Ligue 1,21.0,2002.0,15,9,887,9.9,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.4,22,39,40,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04,1,-1.794216926132445,0.4051568698453282
2392,Matz Sels,be BEL,GK,Nott'ham Forest,eng Premier League,32.0,1992.0,38,38,3420,38.0,0,0,0,0,0,0,4,0,0.0,0.0,0.4,0.4,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,2,-0.21096816569780566,3.7642084220806487
2393,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,30.0,1993.0,34,32,2886,32.1,0,4,4,0,0,0,8,0,0.9,0.9,2.8,3.7,67,80,119,0.0,0.12,0.12,0.0,0.12,0.03,0.09,0.12,0.03,0.12,2,1.6472706921159141,3.6791020560475753
2394,Antoine Semenyo,gh GHA,FW,Bournemouth,eng Premier League,24.0,2000.0,37,36,3203,35.6,11,5,16,11,0,0,9,0,10.0,10.0,5.8,15.8,140,109,282,0.31,0.14,0.45,0.31,0.45,0.28,0.16,0.44,0.28,0.44,2,6.181195528606782,2.892553859424598
2395,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,23.0,2001.0,10,1,227,2.5,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,5,2,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,1,-2.7702838844756084,-0.9010548355830111
2396,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,27.0,1997.0,17,13,1106,12.3,0,0,0,0,0,0,5,0,0.8,0.8,0.2,1.1,12,62,7,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,1,-1.4640947839354284,0.6539530585178989
2397,Stefano Sensi,it ITA,MF,Monza,it Serie A,28.0,1995.0,12,2,274,3.0,1,0,1,0,1,1,0,0,0.9,0.2,0.2,0.4,4,38,8,0.33,0.0,0.33,0.0,0.0,0.31,0.07,0.38,0.05,0.12,1,-0.7916045763652048,-1.699205101524582
2398,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,27.0,1997.0,22,16,1376,15.3,2,1,3,2,0,0,4,1,1.9,1.9,1.0,2.9,18,56,35,0.13,0.07,0.2,0.13,0.2,0.13,0.06,0.19,0.13,0.19,2,0.1103352082189633,0.3978658143210388
2399,Sergi,es ESP,DF,Leganés,es La Liga,32.0,1992.0,36,33,2957,32.9,2,0,2,2,0,0,2,1,1.5,1.5,0.4,1.9,3,77,2,0.06,0.0,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06,2,0.23254370230975552,3.296352694639341
2400,Nicolás Serrano,es ESP,FW,Athletic Club,es La Liga,21.0,2003.0,4,1,112,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,4,18,0.0,0.0,0.0,0.0,0.0,0.13,0.02,0.15,0.13,0.15,1,-2.4652684025452647,-1.6190488571229302
2401,Benjamin Šeško,si SVN,"FW,MF",RB Leipzig,de Bundesliga,21.0,2003.0,33,30,2380,26.4,13,5,18,11,2,2,2,1,10.0,8.4,2.1,10.5,47,46,141,0.49,0.19,0.68,0.42,0.61,0.38,0.08,0.46,0.32,0.4,0,4.474709282824528,0.1538319329835407
2402,Ryan Sessegnon,eng ENG,"FW,DF",Fulham,eng Premier League,24.0,2000.0,16,7,580,6.4,4,2,6,4,0,0,1,0,1.6,1.6,1.1,2.7,18,22,59,0.62,0.31,0.93,0.62,0.93,0.25,0.17,0.42,0.25,0.42,0,2.944724087707138,-3.0681437452484026
2403,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,31.0,1992.0,31,12,1098,12.2,3,4,7,3,0,0,2,0,2.7,2.7,1.2,3.9,42,49,77,0.25,0.33,0.57,0.25,0.57,0.22,0.1,0.32,0.22,0.32,0,2.265131411384543,-0.412829379199554
2404,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,29.0,1995.0,7,4,349,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.7,7,24,7,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.19,0.01,0.19,1,-2.036859342729053,-0.8453107430107786
2405,Alen Sherri,al ALB,GK,Cagliari,it Serie A,26.0,1997.0,7,7,621,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.795866449782928,-0.27437664870707357
2406,Eldor Shomurodov,uz UZB,"FW,MF",Roma,it Serie A,29.0,1995.0,27,11,1097,12.2,4,4,8,4,0,0,1,0,4.7,4.7,1.3,6.1,19,21,62,0.33,0.33,0.66,0.33,0.66,0.39,0.11,0.5,0.39,0.5,0,2.843209049523689,-1.928649950560473
2407,Djibril Sidibé,fr FRA,DF,Toulouse,fr Ligue 1,32.0,1992.0,28,24,2101,23.3,0,3,3,0,0,0,1,0,0.4,0.4,2.9,3.3,16,121,50,0.0,0.13,0.13,0.0,0.13,0.02,0.13,0.14,0.02,0.14,2,0.45133410147882685,2.429058451250861
2408,Armindo Sieb,de GER,"FW,MF",Mainz 05,de Bundesliga,21.0,2003.0,27,5,762,8.5,2,2,4,2,0,0,2,0,2.8,2.8,1.1,3.9,28,18,64,0.24,0.24,0.47,0.24,0.47,0.33,0.13,0.47,0.33,0.47,0,1.8327790878858259,-2.035976819466023
2409,Benjamin Siegrist,ch SUI,GK,Genoa,it Serie A,32.0,1992.0,2,2,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.1557034291106727,-0.7622090603379323
2410,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,28.0,1995.0,29,27,2402,26.7,5,1,6,3,2,2,4,0,4.2,2.7,3.6,6.3,15,147,27,0.19,0.04,0.22,0.11,0.15,0.16,0.14,0.29,0.1,0.24,2,1.5317866975593903,1.9668829582768947
2411,Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,24.0,2000.0,16,14,1182,13.1,0,0,0,0,0,0,4,0,0.6,0.6,0.5,1.1,8,31,12,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,1,-1.653841191372333,0.5187139429416984
2412,Zain Silcott-Duberry,ms MSR,FW,Bournemouth,eng Premier League,19.0,2005.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.385368649716487,-1.2973020142587117
2413,Kiliann Sildillia,fr FRA,DF,Freiburg,de Bundesliga,22.0,2002.0,21,8,801,8.9,2,0,2,2,0,0,2,0,0.5,0.5,0.7,1.1,11,29,34,0.22,0.0,0.22,0.22,0.22,0.05,0.07,0.13,0.05,0.13,1,-0.6558079354022991,-0.48036010379136235
2414,André Silva,pt POR,FW,Werder Bremen,de Bundesliga,28.0,1995.0,7,4,375,4.2,1,0,1,0,1,2,1,0,2.6,1.0,0.4,1.4,6,10,28,0.24,0.0,0.24,0.0,0.0,0.62,0.09,0.71,0.24,0.33,1,0.136491737008841,-2.8400145361632156
2415,André Silva,pt POR,"FW,MF",RB Leipzig,de Bundesliga,28.0,1995.0,8,0,132,1.5,1,2,3,0,1,1,0,0,1.3,0.5,0.6,1.1,6,4,11,0.68,1.36,2.05,0.0,1.36,0.9,0.38,1.28,0.36,0.74,0,6.571167137890923,-6.741433856998302
2416,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,29.0,1994.0,33,29,2670,29.7,4,4,8,4,0,0,7,0,3.9,3.9,5.1,9.0,101,134,200,0.13,0.13,0.27,0.13,0.27,0.13,0.17,0.3,0.13,0.3,2,3.714248699897082,3.0805088258970623
2417,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,27.0,1997.0,27,21,1929,21.4,0,6,6,0,0,0,3,0,0.2,0.2,5.0,5.2,57,102,142,0.0,0.28,0.28,0.0,0.28,0.01,0.24,0.24,0.01,0.24,2,1.8145495923464892,1.9972745924368767
2418,Fábio Silva,pt POR,FW,Las Palmas,es La Liga,22.0,2002.0,24,22,1866,20.7,10,3,13,8,2,3,7,0,8.8,6.4,2.0,8.4,30,26,119,0.48,0.14,0.63,0.39,0.53,0.42,0.1,0.52,0.31,0.41,0,3.504449330026851,-1.0097275618676842
2419,Jota Silva,pt POR,"FW,MF",Nott'ham Forest,eng Premier League,24.0,1999.0,31,5,854,9.5,3,1,4,3,0,0,5,0,2.1,2.1,2.9,5.0,21,18,59,0.32,0.11,0.42,0.32,0.42,0.22,0.3,0.53,0.22,0.53,0,2.0068613256900676,-1.8965051512778164
2420,Eric da Silva Moreira,de GER,"MF,DF",Nott'ham Forest,eng Premier League,18.0,2006.0,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.3441706523467087,-1.2665602378985596
2421,Rui Silva,pt POR,GK,Betis,es La Liga,30.0,1994.0,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,1,-2.083402105334252,0.8098029354163907
2422,Marco Silvestri,it ITA,GK,Empoli,it Serie A,33.0,1991.0,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.895805825423705,-0.33990644302097023
2423,Abdallah Sima,sn SEN,"FW,MF",Brest,fr Ligue 1,23.0,2001.0,27,14,1238,13.8,7,2,9,7,0,0,2,0,5.9,5.9,1.0,6.9,36,24,92,0.51,0.15,0.65,0.51,0.65,0.43,0.07,0.5,0.43,0.5,0,3.499714877665069,-2.006130369412016
2424,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,24.0,2000.0,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,3,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.46,1,-1.5226140441933307,-2.321139415809281
2425,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,29.0,1995.0,30,1,419,4.7,1,1,2,1,0,0,1,0,2.6,2.6,0.8,3.4,11,7,30,0.21,0.21,0.43,0.21,0.43,0.56,0.17,0.73,0.56,0.73,0,2.3194773057896634,-3.412550920647744
2426,Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,21.0,2002.0,33,26,1926,21.4,2,6,8,2,0,0,4,0,2.2,2.2,5.2,7.4,69,49,189,0.09,0.28,0.37,0.09,0.37,0.1,0.24,0.35,0.1,0.35,2,2.9330520261109956,1.376920504119706
2427,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,29.0,1995.0,32,31,2609,29.0,8,10,18,4,4,4,2,0,5.8,2.7,6.7,9.4,147,59,222,0.28,0.34,0.62,0.14,0.48,0.2,0.23,0.43,0.09,0.32,2,5.212702634004009,2.360638275504719
2428,Unai Simón,es ESP,GK,Athletic Club,es La Liga,27.0,1997.0,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.6648008120662263,1.513926064332303
2429,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,21.0,2003.0,25,25,2150,23.9,10,6,16,10,0,0,5,0,5.1,5.1,6.3,11.4,85,140,185,0.42,0.25,0.67,0.42,0.67,0.21,0.26,0.48,0.21,0.48,0,5.127205120514323,0.6395471167899354
2430,Jahmai Simpson-Pusey,eng ENG,DF,Manchester City,eng Premier League,18.0,2005.0,2,1,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.2885375766648206,-1.1680291290810572
2431,Danel Sinani,lu LUX,"FW,MF",St. Pauli,de Bundesliga,27.0,1997.0,26,14,1250,13.9,2,2,4,2,0,0,3,0,1.7,1.7,3.0,4.6,16,60,64,0.14,0.14,0.29,0.14,0.29,0.12,0.21,0.33,0.12,0.33,2,0.9931366298209262,-0.05692302989847523
2432,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,24.0,1999.0,34,25,2299,25.5,5,8,13,4,1,1,5,0,6.5,5.7,5.5,11.3,53,62,193,0.2,0.31,0.51,0.16,0.47,0.25,0.22,0.47,0.22,0.44,0,3.99279302150406,0.9261701495105384
2433,Wilfried Singo,ci CIV,DF,Monaco,fr Ligue 1,23.0,2000.0,27,23,2096,23.3,1,2,3,1,0,0,4,0,1.9,1.9,1.5,3.4,35,118,27,0.04,0.09,0.13,0.04,0.13,0.08,0.06,0.14,0.08,0.14,2,0.48287998117356146,2.06043059778053
2434,Luis Sinisterra,co COL,"FW,MF",Bournemouth,eng Premier League,25.0,1999.0,12,1,236,2.6,1,1,2,1,0,0,0,0,1.2,1.2,1.4,2.6,19,6,38,0.38,0.38,0.76,0.38,0.76,0.46,0.54,1.0,0.46,1.0,0,3.973509242198507,-5.203529034323523
2435,Daley Sinkgraven,nl NED,DF,Las Palmas,es La Liga,29.0,1995.0,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,1,-3.0848187515005647,-0.9285976653648783
2436,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,36.0,1988.0,1,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.222824732476438,-0.8184147344166279
2437,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,es La Liga,28.0,1995.0,13,6,614,6.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.2,10,43,3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,1,-2.298774737150439,0.13179189466710478
2438,Ayanda Sishuba,be BEL,FW,Rennes,fr Ligue 1,19.0,2005.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.3849289532831084,-1.296557278648465
2439,Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,fr Ligue 1,28.0,1995.0,20,8,819,9.1,3,1,4,2,1,1,1,0,4.3,3.5,0.6,4.1,14,12,36,0.33,0.11,0.44,0.22,0.33,0.48,0.06,0.54,0.39,0.45,0,1.563077886169135,-2.3360956141451084
2440,Ibrahima Sissoko,ml MLI,MF,Bochum,de Bundesliga,26.0,1997.0,32,30,2610,29.0,2,1,3,2,0,0,11,1,1.7,1.7,1.6,3.3,35,105,69,0.07,0.03,0.1,0.07,0.1,0.06,0.05,0.11,0.06,0.11,2,0.9637795041756222,2.98132133538437
2441,Niama Sissoko,ml MLI,"FW,MF",Reims,fr Ligue 1,18.0,2005.0,4,0,47,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,1,2,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54,0.54,0.54,1,-0.9046025229936512,-3.6048403314890365
2442,Antonio Sivera,es ESP,GK,Alavés,es La Liga,27.0,1996.0,32,32,2810,31.2,0,0,0,0,0,0,6,1,0.0,0.0,0.1,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.8128023863295318,2.8465956785845274
2443,Tim Skarke,de GER,"FW,MF",Union Berlin,de Bundesliga,27.0,1996.0,33,11,1164,12.9,0,2,2,0,0,0,1,0,2.1,2.1,1.2,3.3,26,25,96,0.0,0.15,0.15,0.0,0.15,0.16,0.09,0.25,0.16,0.25,2,0.36437422857199603,0.37579363047424674
2444,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,29.0,1995.0,30,26,2231,24.8,1,2,3,1,0,0,6,0,1.4,1.4,1.4,2.8,17,105,27,0.04,0.08,0.12,0.04,0.12,0.06,0.06,0.11,0.06,0.11,2,0.34318371300433576,2.4091794966568636
2445,Oliver Skipp,eng ENG,MF,Leicester City,eng Premier League,23.0,2000.0,24,10,1129,12.5,0,0,0,0,0,0,8,0,0.4,0.4,0.3,0.6,16,35,19,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,1,-1.5717601369249128,0.7316968141600527
2446,Leo Skiri Østigård,no NOR,DF,Rennes,fr Ligue 1,24.0,1999.0,16,14,1227,13.6,1,0,1,1,0,0,4,0,0.7,0.7,0.2,0.9,3,50,1,0.07,0.0,0.07,0.07,0.07,0.05,0.02,0.07,0.05,0.07,1,-1.4162459130436695,0.45586096304841583
2447,Leo Skiri Østigård,no NOR,DF,Hoffenheim,de Bundesliga,24.0,1999.0,11,11,927,10.3,0,0,0,0,0,0,0,1,0.3,0.3,0.1,0.4,0,51,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,1,-2.142089581391154,0.27007135493682893
2448,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,33.0,1991.0,27,27,2364,26.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1.1655610230048992,2.3716135954074833
2449,Andreas Skov Olsen,dk DEN,"FW,MF",Wolfsburg,de Bundesliga,24.0,1999.0,12,4,535,5.9,1,1,2,1,0,0,0,0,0.8,0.8,1.9,2.7,22,22,48,0.17,0.17,0.34,0.17,0.34,0.14,0.32,0.46,0.14,0.46,1,0.6776636808636544,-2.0562582570471015
2450,Robert Skov,dk DEN,"DF,MF",Union Berlin,de Bundesliga,28.0,1996.0,15,11,852,9.5,2,2,4,1,1,1,1,0,1.7,0.9,2.4,3.3,25,36,45,0.21,0.21,0.42,0.11,0.32,0.18,0.25,0.43,0.1,0.35,0,0.9799743613587907,-1.1548948204280791
2451,Milan Škriniar,sk SVK,DF,Paris S-G,fr Ligue 1,29.0,1995.0,5,4,382,4.2,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,20,0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,1,-2.6182909337607554,-0.6248069982347586
2452,Steven Skrzybski,de GER,"MF,FW",Holstein Kiel,de Bundesliga,31.0,1992.0,24,15,1323,14.7,6,3,9,5,1,1,0,0,3.5,2.7,2.9,5.6,17,64,71,0.41,0.2,0.61,0.34,0.54,0.24,0.2,0.44,0.19,0.38,0,2.5849592660666594,-0.8743027777510943
2453,Naatan Skyttä,fi FIN,FW,Toulouse,fr Ligue 1,22.0,2002.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.35852077795257,-1.2159028546771855
2454,William Smallbone,ie IRL,MF,Southampton,eng Premier League,24.0,2000.0,18,6,690,7.7,1,0,1,1,0,0,1,0,0.6,0.6,0.7,1.3,5,27,25,0.13,0.0,0.13,0.13,0.13,0.07,0.1,0.17,0.07,0.17,1,-1.083380025347404,-0.6690870986476098
2455,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,33.0,1991.0,25,19,1590,17.7,0,0,0,0,0,0,7,0,0.7,0.7,0.4,1.1,15,49,34,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,2,-0.9359538913166533,1.7026959662753258
2456,Eric Smith,se SWE,"DF,MF",St. Pauli,de Bundesliga,27.0,1997.0,32,32,2827,31.4,1,1,2,1,0,0,7,0,1.4,1.4,1.5,2.9,16,118,11,0.03,0.03,0.06,0.03,0.06,0.05,0.05,0.09,0.05,0.09,2,0.45153429661682104,3.2239455137739346
2457,Justin Smith,ca CAN,MF,Espanyol,es La Liga,21.0,2003.0,5,3,209,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,1,-2.9626598784863347,-0.8707684325279615
2458,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,24.0,2000.0,34,25,2043,22.7,6,3,9,6,0,0,3,0,4.5,4.5,1.4,6.0,53,126,127,0.26,0.13,0.4,0.26,0.4,0.2,0.06,0.26,0.2,0.26,2,2.887066838039664,1.5664815942211994
2459,Ivan Smolčić,hr CRO,DF,Como,it Serie A,23.0,2000.0,9,7,630,7.0,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.6,3,23,9,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,1,-2.2689180146880377,-0.44485700801154904
2460,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,29.0,1995.0,10,0,95,1.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.044636042000428,-0.709067205621524
2461,Simon Sohm,ch SUI,MF,Parma,it Serie A,23.0,2001.0,37,36,2989,33.2,4,0,4,4,0,0,6,0,3.1,3.1,2.1,5.2,69,140,67,0.12,0.0,0.12,0.12,0.12,0.09,0.06,0.16,0.09,0.16,2,2.105786434739657,3.670442726760237
